brand_type,item_id,category_updated,brand_category
Local,3153,Grocery,Large
Established,3154,Others,Large
Established,3155,Grocery,Large
Established,3156,Pharmaceutical,Large
Local,3157,Pharmaceutical,Large
Established,3158,Grocery,Large
Established,3159,Grocery,Large
Local,3160,Grocery,Large
Established,3161,Grocery,Large
Established,3162,Grocery,Large
Established,3163,Grocery,Large
Established,3164,Pharmaceutical,Small
Established,3165,Grocery,Large
Established,3166,Others,Medium
Established,3167,Grocery,Large
Established,3168,Grocery,Medium
Local,3169,Grocery,Large
Established,3170,Grocery,Large
Established,3171,Grocery,Medium
Established,3172,Grocery,Small
Local,3173,Grocery,Large
Established,3174,Pharmaceutical,Large
Established,3175,Others,Large
Established,3176,Grocery,Large
Established,3177,Grocery,Large
Established,3178,Grocery,Large
Established,3179,Others,Large
Established,3180,Grocery,Large
Local,3181,Grocery,Large
Established,3182,Grocery,Large
Established,3183,Pharmaceutical,Large
Established,3184,Grocery,Large
Local,3185,Grocery,Large
Local,3186,Grocery,Large
Established,3187,Grocery,Large
Established,3188,Grocery,Medium
Local,3189,Grocery,Large
Established,3190,Grocery,Large
Established,3191,Pharmaceutical,Large
Established,3192,Grocery,Large
Established,3193,Others,Large
Established,3194,Grocery,Large
Established,3195,Pharmaceutical,Large
Established,3196,Others,Medium
Local,3197,Grocery,Large
Established,3198,Grocery,Large
Established,3199,Others,Large
Local,3200,Grocery,Large
Established,3201,Others,Small
Established,3202,Pharmaceutical,Large
Established,3203,Grocery,Large
Local,3204,Grocery,Large
Established,3205,Grocery,Large
Local,3206,Grocery,Large
Local,3207,Grocery,Large
Established,3208,Grocery,Small
Established,3209,Grocery,Large
Local,3210,Others,Large
Established,3211,Grocery,Large
Established,3212,Others,Small
Established,3213,Others,Large
Established,3214,Grocery,Large
Established,3215,Grocery,Large
Established,3216,Pharmaceutical,Small
Established,3217,Grocery,Medium
Established,3218,Grocery,Large
Established,3219,Grocery,Large
Established,3220,Others,Medium
Local,3221,Grocery,Large
Established,3222,Grocery,Large
Local,3223,Grocery,Large
Local,3224,Grocery,Large
Established,3225,Grocery,Large
Established,3226,Grocery,Large
Established,3227,Grocery,Large
Local,3228,Grocery,Large
Established,3229,Pharmaceutical,Medium
Local,3230,Others,Large
Established,3231,Grocery,Large
Established,3232,Grocery,Large
Established,3233,Grocery,Medium
Established,3234,Pharmaceutical,Large
Local,3235,Grocery,Large
Established,3236,Grocery,Large
Local,3237,Grocery,Large
Established,3238,Grocery,Large
Established,3239,Grocery,Large
Local,3240,Grocery,Large
Established,3241,Pharmaceutical,Large
Established,3242,Others,Large
Established,3243,Grocery,Large
Established,3244,Grocery,Large
Established,3245,Pharmaceutical,Large
Established,3246,Grocery,Large
Established,3247,Pharmaceutical,Small
Local,3248,Grocery,Large
Established,3249,Grocery,Small
Local,3250,Grocery,Large
Established,3251,Grocery,Large
Local,3252,Grocery,Large
Established,3253,Grocery,Large
Established,3254,Grocery,Large
Local,3255,Grocery,Large
Established,3256,Pharmaceutical,Large
Local,3257,Grocery,Large
Local,3258,Grocery,Large
Established,3259,Grocery,Medium
Local,3260,Grocery,Large
Established,3261,Pharmaceutical,Large
Established,3262,Others,Large
Local,3263,Grocery,Large
Established,3264,Grocery,Large
Established,3265,Grocery,Large
Established,3266,Grocery,Medium
Local,3267,Grocery,Large
Established,3268,Grocery,Large
Established,3269,Grocery,Medium
Established,3270,Grocery,Large
Local,3271,Others,Large
Established,3272,Grocery,Large
Established,3273,Grocery,Large
Established,3274,Grocery,Large
Established,3275,Grocery,Large
Local,3276,Others,Large
Established,3277,Grocery,Large
Established,3278,Grocery,Medium
Established,3279,Others,Small
Established,3280,Others,Medium
Established,3281,Grocery,Large
Local,3282,Grocery,Large
Established,3283,Grocery,Large
Established,3284,Grocery,Large
Established,3285,Grocery,Large
Established,3286,Pharmaceutical,Large
Established,3287,Others,Large
Local,3288,Grocery,Large
Local,3289,Grocery,Large
Local,3290,Grocery,Large
Established,3291,Grocery,Large
Established,3292,Grocery,Large
Established,3293,Grocery,Large
Local,3294,Grocery,Large
Established,3295,Pharmaceutical,Large
Local,3296,Grocery,Large
Local,3297,Grocery,Large
Local,3298,Others,Large
Established,3299,Grocery,Large
Local,3300,Grocery,Large
Local,3301,Grocery,Large
Established,3302,Grocery,Large
Established,3303,Others,Medium
Established,3304,Grocery,Large
Local,3305,Grocery,Large
Established,3306,Grocery,Large
Established,3307,Grocery,Large
Established,3308,Grocery,Large
Local,3309,Grocery,Large
Established,3310,Grocery,Large
Established,3311,Others,Medium
Established,3312,Pharmaceutical,Large
Established,3313,Grocery,Large
Established,3314,Pharmaceutical,Medium
Established,3315,Grocery,Large
Local,3316,Others,Large
Local,3317,Grocery,Large
Established,3318,Grocery,Medium
Established,3319,Grocery,Large
Established,3320,Pharmaceutical,Large
Established,3321,Grocery,Small
Local,3322,Grocery,Large
Established,3323,Pharmaceutical,Large
Local,3324,Grocery,Large
Local,3325,Grocery,Large
Established,3326,Grocery,Large
Established,3327,Grocery,Medium
Local,3328,Grocery,Large
Established,3329,Grocery,Large
Established,3330,Grocery,Large
Established,3331,Grocery,Medium
Local,3332,Grocery,Large
Established,3333,Grocery,Large
Established,3334,Others,Large
Established,3335,Grocery,Large
Established,3336,Grocery,Large
Established,3337,Others,Large
Established,3338,Others,Medium
Established,3339,Grocery,Large
Established,3340,Grocery,Large
Established,3341,Others,Large
Local,3342,Pharmaceutical,Large
Established,3343,Grocery,Large
Established,3344,Grocery,Large
Established,3345,Grocery,Large
Local,3346,Grocery,Large
Established,3347,Grocery,Large
Local,3348,Grocery,Large
Established,3349,Grocery,Large
Local,3350,Grocery,Large
Established,3351,Grocery,Large
Established,3352,Grocery,Large
Local,3353,Grocery,Large
Local,3354,Grocery,Large
Established,3355,Grocery,Large
Established,3356,Grocery,Large
Established,3357,Grocery,Medium
Local,3358,Grocery,Large
Local,3359,Grocery,Large
Local,3360,Grocery,Large
Established,3361,Pharmaceutical,Small
Established,3362,Grocery,Large
Local,3363,Others,Large
Established,3364,Grocery,Large
Established,3365,Grocery,Large
Local,3366,Grocery,Large
Established,3367,Grocery,Large
Local,3368,Grocery,Large
Established,3369,Others,Large
Local,3370,Others,Large
Established,3371,Grocery,Large
Local,3372,Grocery,Large
Established,3373,Others,Large
Established,3374,Grocery,Large
Established,3375,Others,Small
Local,3376,Grocery,Large
Established,3377,Grocery,Large
Established,3378,Others,Medium
Established,3379,Grocery,Large
Established,3380,Pharmaceutical,Large
Established,3381,Others,Small
Local,3382,Others,Large
Established,3383,Others,Medium
Established,3384,Others,Large
Established,3385,Grocery,Large
Established,3386,Grocery,Large
Local,3387,Pharmaceutical,Large
Local,3388,Grocery,Large
Local,3389,Grocery,Large
Established,3390,Pharmaceutical,Small
Established,3391,Grocery,Large
Established,3392,Grocery,Large
Established,3393,Pharmaceutical,Large
Established,3394,Others,Small
Established,3395,Others,Medium
Established,3396,Grocery,Large
Established,3397,Grocery,Large
Established,3398,Grocery,Medium
Established,3399,Others,Large
Local,3400,Grocery,Large
Local,3401,Grocery,Large
Established,3402,Grocery,Large
Established,3403,Pharmaceutical,Large
Local,3404,Grocery,Large
Established,3405,Pharmaceutical,Large
Local,3406,Grocery,Large
Established,3407,Pharmaceutical,Large
Local,3408,Grocery,Large
Established,3409,Grocery,Large
Established,3410,Grocery,Large
Established,3411,Others,Large
Local,3412,Grocery,Large
Established,3413,Grocery,Medium
Local,3414,Others,Large
Established,3415,Grocery,Large
Established,3416,Pharmaceutical,Large
Established,3417,Grocery,Large
Established,3418,Grocery,Small
Local,3419,Grocery,Large
Local,3420,Grocery,Large
Established,3421,Grocery,Large
Established,3422,Grocery,Large
Established,3423,Grocery,Large
Established,3424,Grocery,Large
Established,3425,Others,Large
Established,3426,Pharmaceutical,Large
Established,3427,Grocery,Large
Established,3428,Grocery,Large
Established,3429,Grocery,Large
Established,3430,Pharmaceutical,Medium
Established,3431,Pharmaceutical,Large
Established,3432,Grocery,Large
Local,3433,Grocery,Large
Established,3434,Grocery,Large
Established,3435,Grocery,Medium
Established,3436,Grocery,Large
Established,3437,Grocery,Large
Local,3438,Grocery,Large
Established,3439,Grocery,Large
Established,3440,Grocery,Large
Local,3441,Grocery,Large
Local,3442,Grocery,Large
Established,3443,Grocery,Large
Established,3444,Grocery,Large
Established,3445,Grocery,Medium
Established,3446,Grocery,Large
Local,3447,Others,Large
Local,3448,Grocery,Large
Established,3449,Others,Large
Established,3450,Others,Large
Established,3451,Grocery,Large
Established,3452,Grocery,Large
Local,3453,Grocery,Large
Established,3454,Grocery,Medium
Local,3455,Others,Large
Established,3456,Grocery,Large
Local,3457,Grocery,Large
Established,3458,Grocery,Medium
Established,3459,Others,Medium
Local,3460,Grocery,Large
Established,3461,Grocery,Large
Local,3462,Grocery,Large
Established,3463,Grocery,Large
Established,3464,Pharmaceutical,Large
Established,3465,Grocery,Large
Established,3466,Grocery,Large
Established,3467,Grocery,Large
Established,3468,Grocery,Large
Established,3469,Pharmaceutical,Large
Established,3470,Pharmaceutical,Small
Established,3471,Grocery,Large
Established,3472,Grocery,Large
Established,3473,Grocery,Large
Established,3474,Grocery,Large
Established,3475,Pharmaceutical,Large
Established,3476,Grocery,Large
Established,3477,Grocery,Large
Local,3478,Grocery,Large
Established,3479,Others,Large
Established,3480,Grocery,Large
Established,3481,Grocery,Large
Established,3482,Pharmaceutical,Large
Established,3483,Grocery,Large
Local,3484,Grocery,Large
Established,3485,Grocery,Large
Established,3486,Grocery,Large
Established,3487,Others,Large
Local,3488,Grocery,Large
Established,3489,Others,Large
Established,3490,Grocery,Large
Established,3491,Pharmaceutical,Medium
Established,3492,Others,Large
Local,3493,Grocery,Large
Local,3494,Grocery,Large
Established,3495,Grocery,Large
Established,3496,Grocery,Large
Local,3497,Grocery,Large
Established,3498,Grocery,Large
Established,3499,Grocery,Medium
Established,3500,Grocery,Large
Established,3501,Others,Large
Local,3502,Grocery,Large
Established,3503,Others,Small
Established,3504,Grocery,Large
Local,3505,Grocery,Large
Established,3506,Grocery,Medium
Local,3507,Pharmaceutical,Large
Established,3508,Others,Large
Local,3509,Grocery,Large
Established,3510,Grocery,Large
Established,3511,Grocery,Large
Established,3512,Grocery,Large
Local,3513,Others,Large
Established,3514,Grocery,Large
Established,3515,Others,Large
Local,3516,Grocery,Large
Local,3517,Pharmaceutical,Large
Established,3518,Pharmaceutical,Large
Local,3519,Grocery,Large
Established,3520,Grocery,Small
Local,3521,Grocery,Large
Established,3522,Grocery,Small
Established,3523,Others,Large
Established,3524,Grocery,Large
Local,3525,Grocery,Large
Established,3526,Others,Large
Local,3527,Grocery,Large
Established,3528,Pharmaceutical,Medium
Established,3529,Pharmaceutical,Small
Established,3530,Others,Small
Local,3531,Grocery,Large
Established,3532,Others,Large
Established,3533,Grocery,Small
Established,3534,Pharmaceutical,Large
Local,3535,Grocery,Large
Established,3536,Grocery,Large
Established,3537,Grocery,Medium
Established,3538,Pharmaceutical,Large
Local,3539,Pharmaceutical,Large
Local,3540,Grocery,Large
Local,3541,Grocery,Large
Established,3542,Grocery,Large
Local,3543,Grocery,Large
Established,3544,Grocery,Large
Established,3545,Others,Medium
Established,3546,Grocery,Large
Local,3547,Grocery,Large
Local,3548,Grocery,Large
Established,3549,Grocery,Large
Established,3550,Grocery,Large
Local,3551,Others,Large
Established,3552,Others,Medium
Local,3553,Grocery,Large
Established,3554,Others,Medium
Local,3555,Grocery,Large
Established,3556,Grocery,Large
Local,3557,Grocery,Large
Established,3558,Grocery,Large
Local,3559,Grocery,Large
Established,3560,Grocery,Large
Established,3561,Grocery,Medium
Established,3562,Pharmaceutical,Large
Established,3563,Grocery,Small
Established,3564,Grocery,Large
Established,3565,Grocery,Large
Established,3566,Grocery,Large
Local,3567,Grocery,Large
Local,3568,Others,Large
Established,3569,Pharmaceutical,Large
Established,3570,Grocery,Large
Established,3571,Others,Small
Established,3572,Others,Medium
Local,3573,Grocery,Large
Local,3574,Grocery,Large
Established,3575,Others,Large
Established,3576,Grocery,Medium
Established,3577,Grocery,Large
Established,3578,Grocery,Large
Established,3579,Grocery,Small
Established,3580,Others,Large
Local,3581,Grocery,Large
Local,3582,Grocery,Large
Established,3583,Pharmaceutical,Medium
Local,3584,Grocery,Large
Established,3585,Grocery,Large
Local,3586,Grocery,Large
Established,3587,Others,Large
Established,3588,Grocery,Large
Established,3589,Grocery,Large
Local,3590,Grocery,Large
Established,3591,Grocery,Large
Established,3592,Grocery,Large
Established,3593,Grocery,Large
Local,3594,Grocery,Large
Local,3595,Others,Large
Established,3596,Grocery,Large
Local,3597,Grocery,Large
Local,3598,Grocery,Large
Established,3599,Grocery,Large
Established,3600,Pharmaceutical,Large
Local,3601,Grocery,Large
Established,3602,Pharmaceutical,Large
Established,3603,Grocery,Large
Established,3604,Pharmaceutical,Large
Established,3605,Grocery,Large
Established,3606,Grocery,Large
Established,3607,Others,Small
Local,3608,Grocery,Large
Established,3609,Grocery,Large
Established,3610,Grocery,Large
Local,3611,Grocery,Large
Established,3612,Grocery,Large
Established,3613,Grocery,Large
Established,3614,Grocery,Large
Established,3615,Others,Small
Local,3616,Grocery,Large
Established,3617,Others,Small
Established,3618,Grocery,Large
Local,3619,Grocery,Large
Established,3620,Others,Large
Established,3621,Grocery,Large
Established,3622,Pharmaceutical,Small
Established,3623,Grocery,Large
Local,3624,Others,Large
Established,3625,Grocery,Large
Established,3626,Grocery,Large
Established,3627,Others,Medium
Established,3628,Others,Large
Established,3629,Pharmaceutical,Medium
Local,3630,Grocery,Large
Established,3631,Grocery,Large
Established,3632,Grocery,Large
Local,3633,Grocery,Large
Established,3634,Grocery,Large
Local,3635,Grocery,Large
Established,3636,Grocery,Medium
Established,3637,Grocery,Large
Established,3638,Others,Medium
Established,3639,Grocery,Large
